"","X","thresh","start_time","end_time","id","centr","conflict","state","turn","dur","ang_vel","outcome","dist2pred","dist2fc","diff_flock_start","diff_flock_end","fl_turn","mainFlock_size","subFlock_size","dist_group","fl_size"
"5560",12917,2,266.4,267.2,13,22.8837,1,2,-1.73345993268916,0.800000000000011,-2.16682491586142,"turn",162.047,19.091,0.893386975694572,0.278223711737789,-2.34862319664594,18,18,">60","b"
"5561",12919,2,175,177.4,14,1.56971,0,2,-4.59271733028411,2.40000000000001,-1.91363222095171,"turn",261.215,5.17128,5.32172977457628,0.969050970859877,-8.94539613400051,24,24,">60","b"
"5562",12920,2,438.2,439,14,8.61606,1,2,0.0906408890831101,0.800000000000011,0.113301111353886,"turn",54.2739,10.0773,-0.534565489075119,-14.9725693585451,-14.3473629803869,24,24,"50-60","b"
"5563",12921,2,52,52.2,15,13.2504,1,2,-4.14777280372444,0.200000000000003,-20.7388640186219,"turn",36.7389,16.6659,-3.35786619998668,4.73604591431183,3.94613931057408,15,15,"30-40","b"
"5564",12923,2,241.6,242.8,16,6.38649,0,2,10.9083398724463,1.20000000000002,9.09028322703847,"turn",425.785,11.035,7.80484701551022,8.28677215224383,11.3902650091799,22,22,">60","b"
"5565",12933,2,250.6,252.6,20,2.99831,0,2,13.8069855574592,2,6.90349277872958,"turn",42.067,7.90365,1.36799703334397,28.9572073187174,41.3961958428326,26,26,"40-50","b"
"5566",12937,2,254,255.4,21,1.75978,1,2,2.62773944960986,1.40000000000001,1.87695674972132,"turn",26.6699,5.49816,-2.30681670800607,7.66015661088542,12.5947127685013,26,26,"20-30","b"
"5567",12939,2,413.6,415.4,21,1.95261,0,2,-6.0592865973384,1.79999999999995,-3.36627033185475,"turn",276.342,4.66939,-2.4199103070974,-13.2163200181252,-16.8556963083662,26,26,">60","b"
"5568",12940,2,111.8,115.8,22,4.94141,0,2,-33.4757787358819,4,-8.36894468397048,"turn",113.993,5.78763,-6.30359876221808,0.692351707466435,-26.4798282661974,18,18,">60","b"
"5569",12942,2,393.4,395.4,22,12.3143,0,2,3.00530620297187,2,1.50265310148594,"turn",100.211,22.5628,-4.36404891045885,-1.00987058203897,6.35948453139175,26,26,">60","b"
"5570",12943,2,438.8,440.4,22,16.8387,0,2,9.00667588638471,1.59999999999997,5.62917242899056,"turn",73.9722,17.5567,16.5772937895731,-7.73600540074991,-15.3066233039383,24,24,">60","b"
"5571",12945,2,38.8,40.8,23,4.04588,1,2,5.65587238224473,2,2.82793619112237,"turn",76.0208,6.1258,4.52689107700902,8.50513818286225,9.63411948809796,24,24,">60","b"
"5572",12946,2,277.8,279.6,23,18.9573,1,2,0.761545579691377,1.80000000000001,0.423080877606318,"turn",192.313,27.0146,-8.32800926414255,-3.06729633314644,6.02225851068748,27,27,">60","b"
"5573",12947,2,327.4,329.2,23,5.34812,0,2,-0.76411085536439,1.80000000000001,-0.424506030757992,"turn",83.2542,11.8786,2.41815997749406,0.370429228806082,-2.81184160405237,27,27,">60","b"
"5574",12950,2,30.6,32,25,4.12963,1,2,-9.89334754276127,1.4,-7.06667681625806,"turn",69.7858,10.5651,-3.49447780922788,-4.48503039133546,-10.8839001248688,23,23,">60","b"
"5575",12954,2,311.6,312.8,26,2.5564,0,2,-21.3553272056526,1.19999999999999,-17.7961060047107,"turn",43.3827,7.57844,0.306622203141582,5.97228992272031,-15.6896594860739,27,27,"40-50","b"
"5576",12956,2,87.6,89.2,0,4.01081,0,2,-5.72190288371118,1.60000000000001,-3.57618930231947,"turn",105.822,7.6432,-4.19586730398322,-6.78842282464105,-8.31445840436901,27,27,">60","b"
"5577",12957,2,253,254.6,0,1.29202,0,2,4.57594593750872,1.59999999999999,2.85996621094296,"turn",30.3263,5.14908,-12.5668590070766,37.0486711153237,54.191476059909,19,19,"30-40","b"
"5578",12958,2,423.6,425.6,0,5.7118,1,2,6.25907705098174,2,3.12953852549087,"turn",508.975,9.32425,-5.21652395317583,-5.18173423868879,6.29386676546878,22,22,">60","b"
"5579",12959,2,434.6,435.2,0,1.15189,0,2,2.78277704221347,0.599999999999966,4.63796173702271,"turn",38.9329,1.70667,-3.89004164921534,-1.24825411346839,5.42456457796042,21,21,"30-40","b"
"5580",12960,2,92.2,96.2,1,7.30805,1,2,-6.12705172992502,4,-1.53176293248125,"turn",126.135,10.6749,-0.133306305806258,6.69242864940197,0.698683225283215,27,27,">60","b"
"5581",12962,2,251.4,253,1,5.76156,0,2,37.1105517351662,1.59999999999999,23.1940948344789,"turn",43.2376,8.91128,-2.76156239103623,10.1872643502284,50.0593784764308,19,19,"40-50","b"
"5582",12963,2,335.6,336.8,1,14.0867,1,2,2.00672954872988,1.19999999999999,1.67227462394158,"turn",94.3159,22.3184,4.49889953238184,1.28198866504368,-1.21018131860828,24,24,">60","b"
"5583",12965,2,493,494.6,1,7.18178,1,2,31.5718770050698,1.60000000000002,19.7324231281683,"turn",29.9618,11.0055,-0.468494207182987,19.1429796555401,51.1833508677929,21,21,"20-30","b"
"5584",12969,2,411.2,412.4,4,23.8296,1,2,5.21933565730825,1.19999999999999,4.34944638109025,"turn",0.622515,13.1893,0.449300846804219,10.1121517647083,14.8821865752123,22,22,"<10","b"
"5585",12970,2,444.6,446.6,4,35.846,0,2,-8.01334270771254,2,-4.00667135385627,"turn",73.0534,29.7844,-5.07155557641315,-13.1249332792347,-16.0667204105341,20,20,">60","b"
"5586",12974,2,339.2,340.4,6,8.306,0,2,4.42111203209361,1.19999999999999,3.68426002674471,"turn",87.4105,16.5111,18.1575309187232,7.15440703044035,-6.58201185618925,23,23,">60","b"
"5587",12977,2,313.8,315.6,7,5.65821,1,2,-0.441066611501438,1.80000000000001,-0.245037006389686,"turn",46.823,5.75665,-1.43683674575292,-8.69049708235953,-7.69472694810804,15,15,"40-50","b"
"5588",12979,2,11.2,12.6,8,8.20689,1,2,-2.20686997089733,1.4,-1.57633569349809,"turn",40.8961,7.3768,1.46674650632364,17.972038873408,14.298422396187,26,26,"40-50","b"
"5589",12980,2,86,87,8,3.93987,0,2,-0.0806120772395251,1,-0.0806120772395251,"turn",102.581,7.3686,-2.40035749011237,1.43141473049134,3.75116014336418,27,27,">60","b"
"5590",12985,2,430,431.6,9,4.60685,0,2,25.1743960032731,1.60000000000002,15.7339975020454,"turn",539.267,9.75286,1.4849124999214,4.22768953675372,27.9171730401054,22,22,">60","b"
"5591",12987,2,9.6,10.8,12,0.932483,0,2,15.5873949725995,1.2,12.9894958104995,"turn",251.599,2.42984,-6.74443584162065,-23.4307230112533,-1.09889219703315,26,26,">60","b"
"5592",12989,2,337.6,339.6,12,2.68362,1,2,2.33801068020305,2,1.16900534010153,"turn",81.8876,11.4069,1.19815173687354,-6.99914851214098,-5.85928956881147,24,24,">60","b"
"5593",12990,2,399.2,401.6,13,8.29217,1,2,28.760046034759,2.40000000000003,11.9833525144827,"turn",66.5917,17.2204,13.4730208322438,-7.94965686707731,7.33736833543792,19,19,">60","b"
"5594",12991,2,417.2,420.4,13,11.0574,1,2,3.46576254842501,3.19999999999999,1.08305079638282,"turn",99.607,8.8062,-9.15923108853827,8.1275842389383,20.7525778759016,21,21,">60","b"
"5595",12992,2,432.8,434.4,13,7.87405,1,2,6.2548507000801,1.59999999999997,3.90928168755015,"turn",38.7649,9.50591,-4.06670575640479,13.0157233075064,23.3372797639913,22,22,"30-40","b"
"5596",12997,2,318,319.6,15,3.14251,0,2,23.0587319928867,1.60000000000002,14.411707495554,"turn",54.1113,4.90591,5.30796001292077,20.9717947127209,38.7225666926868,14,14,"50-60","b"
"5597",13009,2,342.4,343.6,19,2.42443,0,2,-8.64329916969072,1.20000000000005,-7.20274930807532,"turn",74.5412,9.48882,-3.04936169348697,-8.84594367904174,-14.4398811552455,23,23,">60","b"
"5598",13017,2,59,60.2,22,24.5252,0,2,6.67348891722228,1.2,5.56124076435189,"turn",92.4741,15.9711,7.9178547641243,2.81375226856034,1.56938642165832,26,26,">60","b"
"5599",13019,2,170.2,170.4,23,6.19954,1,2,-12.7201278055695,0.200000000000017,-63.6006390278419,"turn",15.0475,5.07091,2.37196666455068,-5.6358787890959,-20.7279732592161,22,22,"10-20","b"
"5600",13021,2,167,168,25,11.9091,0,2,-13.9266972143643,1,-13.9266972143643,"turn",49.81,6.03443,0.179089997975801,-10.8497825688632,-24.9555697812032,22,22,"40-50","b"
"5601",13025,2,153.2,154.6,0,3.67123,0,2,-20.8406313015312,1.40000000000001,-14.8861652153794,"turn",67.1493,5.88286,3.59288755797818,19.936670999086,-4.4968478604234,16,16,">60","b"
"5602",13027,2,319,321,0,11.0929,1,2,0.139616661660027,2,0.0698083308300133,"turn",200.194,13.8663,4.66012553508794,0.077092266188779,-4.44341660723913,22,22,">60","b"
"5603",13031,2,21.6,22.8,6,5.95445,0,2,30.7785228602747,1.2,25.648769050229,"turn",61.8048,10.193,3.71131377737869,1.62208519518748,28.6892942780835,24,24,">60","b"
"5604",13032,2,186,188.4,6,3.88443,0,2,0.465389051734409,2.40000000000001,0.193912104889337,"turn",538.545,9.12734,-7.3376219139788,4.60223233681389,12.4052433025271,23,23,">60","b"
"5605",13033,2,357.8,361.8,6,4.41704,0,2,-12.2224818189209,4,-3.05562045473021,"turn",336.696,6.38728,4.50964915667968,-6.54463119022094,-23.2767621658215,18,18,">60","b"
"5606",13039,2,49.6,50.2,8,30.1069,0,2,-1.05606023608072,0.600000000000001,-1.76010039346786,"turn",25.4689,18.8047,5.20279420430638,1.81272563785973,-4.44612880252736,27,27,"20-30","b"
"5607",13042,2,19.4,22.4,9,6.10801,1,2,38.7758648466611,3,12.9252882822204,"turn",64.4846,14.9085,3.4445979661198,7.58862475293065,42.919891633472,26,26,">60","b"
"5608",13045,2,155.4,158.8,10,0.378094,0,2,-0.377178251354989,3.40000000000001,-0.110934779810291,"turn",70.2188,7.06326,-3.15097441031317,-1.32572145266293,1.44807470629525,19,19,">60","b"
"5609",13046,2,188.6,189.2,10,1.7921,0,2,0.151455742763059,0.599999999999994,0.252426237938435,"turn",524.232,3.98735,-2.6163947671312,4.23362751166698,7.00147802156123,23,23,">60","b"
"5610",13048,2,314,315.8,11,7.9626,0,2,34.3451568158781,1.80000000000001,19.0806426754877,"turn",19.8754,12.3131,-0.0561712776352504,3.01990118387231,37.4212292773857,21,21,"10-20","b"
"5611",13053,2,32.2,34.8,14,14.8981,1,2,-4.32010426845785,2.59999999999999,-1.66157856479148,"turn",48.7732,8.40927,2.43294757904385,-9.04835094759168,-15.8014027950934,25,25,"40-50","b"
"5612",13057,2,254,256.2,15,4.08766,1,2,16.8963188052576,2.19999999999999,7.68014491148077,"turn",38.9133,3.15101,-2.34806061273731,10.1592449537528,29.4036243717477,7,7,"30-40","s"
"5613",13064,2,56.4,56.8,18,8.37736,0,2,3.04208680585831,0.399999999999999,7.6052170146458,"turn",48.14,17.647,-17.2707686515552,-17.0761222235081,3.23673323390541,27,27,"40-50","b"
"5614",13066,2,89.8,90.8,19,8.65498,1,2,-1.78172796095188,1,-1.78172796095188,"turn",58.3406,12.5715,0.251705255272235,0.273498326547556,-1.75993488967655,18,18,"50-60","b"
"5615",13068,2,409.4,410.6,20,6.31607,0,2,-0.775386147109061,1.20000000000005,-0.64615512259086,"turn",76.7096,6.63082,11.5315430571043,36.1240616053555,23.8171324011421,21,21,">60","b"
"5616",13071,2,406.8,408.6,21,4.06537,0,2,13.4133962903197,1.80000000000001,7.45188682795534,"turn",93.0798,11.3821,-12.6300952913401,2.48565678836255,28.5291483700224,22,22,">60","b"
"5617",13072,2,466.6,468.2,21,1.47043,1,2,-1.67388766338822,1.59999999999997,-1.04617978961766,"turn",364.754,1.20665,3.04004827838009,3.09413212043849,-1.61980382132981,8,8,">60","s"
"5618",13074,2,311,312.8,22,5.55207,0,2,52.5482646431059,1.80000000000001,29.1934803572809,"turn",44.4959,9.29009,-15.2875438701036,2.62882527866879,70.4646337918782,19,19,"40-50","b"
"5619",13075,2,327.2,329.6,22,9.48907,1,2,11.6215046058098,2.40000000000003,4.84229358575402,"turn",474.145,15.8587,1.17313626410551,-11.3859180700495,-0.937549728345174,23,23,">60","b"
"5620",13078,2,23.4,26.2,23,21.1833,1,2,2.73275629643161,2.8,0.975984391582716,"turn",58.864,19.5347,14.85780943482,11.9652635900339,-0.159789548354467,27,27,"50-60","b"
"5621",13079,2,54,55.4,23,8.69238,1,2,29.6854807319324,1.4,21.2039148085232,"turn",47.7287,20.539,10.6276211376094,12.015979989395,31.073839583718,26,26,"40-50","b"
"5622",13080,2,110.2,113.8,23,0.443406,0,2,13.158423337595,3.59999999999999,3.65511759377641,"turn",180.327,3.08772,-2.74719422062665,1.16747620392393,17.0730937621456,22,22,">60","b"
"5623",13081,2,420.6,423.2,23,8.43509,0,2,-0.334910500309988,2.59999999999997,-0.128811730888459,"turn",132.849,18.6918,5.38461160124506,3.11282692808555,-2.60669517346949,25,25,">60","b"
"5624",13088,2,30.2,31.6,1,9.44553,0,2,-23.7634326768978,1.4,-16.9738804834984,"turn",135.052,15.8615,2.13766091855404,14.1750294582975,-11.7260641371543,26,26,">60","b"
"5625",13092,2,231.2,232.4,2,1.91958,1,2,0.991079488564641,1.20000000000002,0.825899573803856,"turn",89.4935,5.30935,-0.516899740093345,61.3827794434866,62.8907586721446,21,21,">60","b"
"5626",13097,2,411,412.8,4,14.9534,0,2,-2.18998112183054,1.80000000000001,-1.21665617879474,"turn",72.389,9.82746,-22.4579268862969,5.94174959900303,26.2096953634694,17,17,">60","b"
"5627",13099,2,291,292.8,5,17.1912,0,2,-0.774868203943112,1.80000000000001,-0.430482335523949,"turn",124.271,23.4963,-3.1679749680576,1.75047021661159,4.14357698072608,18,18,">60","b"
"5628",13101,2,315,315.6,6,3.11459,0,2,4.40648131598969,0.600000000000023,7.3441355266492,"turn",30.043,6.53361,-9.45664695139088,18.7206395600309,32.5837678274114,23,23,"30-40","b"
"5629",13103,2,46.6,48.8,7,10.583,0,2,1.6424796411265,2.2,0.746581655057503,"turn",97.3517,4.35607,5.63200002999635,64.992633039385,61.0031126505151,26,26,">60","b"
"5630",13106,2,465.4,469.4,8,20.2409,1,2,18.8354590660144,4,4.7088647665036,"turn",127.346,20.6426,-1.35412732857345,-6.33033611841199,13.8592502761759,20,20,">60","b"
"5631",13108,2,2.2,4.8,10,3.06403,0,2,1.5569336391046,2.6,0.598820630424847,"turn",8.26622,3.86218,-6.82842481262833,-8.09545868970771,0.28989976202522,27,27,"<10","b"
"5632",13113,2,168.2,170.8,12,9.9191,0,2,5.32063310086719,2.60000000000002,2.04639734648736,"turn",97.0036,3.51855,4.05926050234158,4.36052650558229,5.6218991041079,24,24,">60","b"
"5633",13115,2,204.8,206.6,12,8.46742,1,2,-4.21002323349763,1.79999999999998,-2.33890179638759,"turn",137.07,13.8473,-2.10475959495234,12.0919231165012,9.98665947795589,22,22,">60","b"
"5634",13119,2,323.4,324.2,14,6.50277,0,2,10.8255843348569,0.800000000000011,13.5319804185709,"turn",43.011,11.0271,-8.06884898652282,-43.2853998183202,-24.3909664969405,25,25,"40-50","b"
"5635",13121,2,441.4,442.6,14,1.54933,0,2,11.6944554065808,1.20000000000005,9.74537950548363,"turn",150.974,6.91941,0.82815202167763,1.6055889949096,12.4718923798128,19,19,">60","b"
"5636",13123,2,47.6,51,15,4.16228,0,2,0.886562014861201,3.4,0.260753533782706,"turn",100.879,7.9784,-5.0290376958264,-4.88075817803809,1.03484153264951,26,26,">60","b"
"5637",13125,2,496.2,497.4,15,12.5261,0,2,3.57780153302804,1.19999999999999,2.9815012775234,"turn",46.1539,17.0646,-7.95198239423846,26.1617406308386,37.6915245581051,16,16,"40-50","b"
"5638",13129,2,246.6,247.2,18,4.47867,0,2,0.618454650727118,0.599999999999994,1.03075775121187,"turn",469.758,10.0631,-4.86801115958685,-5.27332497619042,0.213140834123545,21,21,">60","b"
"5639",13131,2,13.6,17.6,19,4.16936,1,2,15.8259445171422,4,3.95648612928554,"turn",34.256,5.93504,0.102699534875352,-5.30343966573799,10.4198053165288,26,26,"30-40","b"
"5640",13133,2,384.2,386.8,19,2.9054,1,2,-32.5708934324161,2.60000000000002,-12.5272667047753,"turn",63.2087,4.9048,1.35228197333833,-5.63315485754636,-39.5563302633008,11,11,">60","b"
"5641",13134,2,390.8,393,19,9.25683,1,2,-10.6854431491471,2.19999999999999,-4.85701961324868,"turn",99.2538,13.3944,-11.791441722731,13.8310851377056,14.9370837112895,15,15,">60","b"
"5642",13136,2,172.4,172.8,20,14.3284,1,2,-2.86472123391856,0.400000000000006,-7.1618030847963,"turn",68.6459,6.73931,3.67745736430138,15.6804592722231,9.13828067400315,24,24,">60","b"
"5643",13140,2,279.4,282,21,32.9665,1,2,12.6857987129007,2.60000000000002,4.87915335111559,"turn",116.264,37.5617,-3.81515670103247,-5.09277328083662,11.4081821330965,20,20,">60","b"
"5644",13141,2,342.2,344.4,22,6.2771,1,2,11.4478552435272,2.19999999999999,5.20357056523965,"turn",70.367,12.0663,-3.76400756509213,-14.8677572457626,0.344105562856704,24,24,">60","b"
"5645",13143,2,75.6,76,23,15.2531,0,2,25.1331385276505,0.400000000000006,62.8328463191253,"turn",9.1902,10.4892,-8.24519270714665,-37.9805602050855,-4.60222897028835,17,17,"<10","b"
"5646",13151,2,315.2,316.2,25,4.12969,0,2,36.1023413985992,1,36.1023413985992,"turn",31.0062,8.54318,3.82482855874744,4.67726325405172,36.9547760939034,23,23,"30-40","b"
"5647",13152,2,228,231,26,4.95687,1,2,3.07707661335659,3,1.0256922044522,"turn",109.388,8.82923,5.84451605711116,-8.69965710881112,-11.4670965525657,21,21,">60","b"
"5648",13156,2,17.4,20.6,2,4.80505,1,2,3.90627387510016,3.2,1.2207105859688,"turn",95.8873,3.67429,-4.93275201225076,43.2084488480197,52.0474747353707,33,33,">60","b"
"5649",13158,2,121.2,122.2,2,4.25472,1,2,-3.29988075473743,1,-3.29988075473743,"turn",474.836,13.086,-0.2515303817099,-1.7008114597013,-4.74916183272883,29,29,">60","b"
"5650",13163,2,132.4,133.2,4,19.1248,0,2,16.5497377449024,0.799999999999983,20.6871721811284,"turn",19.0687,14.4718,26.0948918625794,42.0701036121015,32.5249494944245,30,30,"10-20","b"
"5651",13164,2,400.6,401.6,4,14.4947,0,2,7.40234623699821,1,7.40234623699821,"turn",67.8022,8.96091,-12.805088718939,-32.6719767233665,-12.4645417674293,22,22,">60","b"
"5652",13166,2,482,483.6,5,3.94804,1,2,-6.05135370186443,1.60000000000002,-3.78209606366522,"turn",468.599,10.6377,-1.7748623647512,-3.87481150814075,-8.15130284525398,19,19,">60","b"
"5653",13168,2,129.2,130,6,15.1056,1,2,-5.94998780787149,0.800000000000011,-7.43748475983926,"turn",601.205,7.82911,-4.61869963562109,22.4585896742681,21.1273015020177,30,30,">60","b"
"5654",13171,2,256.6,259.6,7,16.5112,0,2,5.46427600441941,3,1.82142533480647,"turn",50.9245,24.9834,-21.3789332670328,5.8470113292157,32.6902206006679,28,28,"50-60","b"
"5655",13172,2,269.8,270.6,8,16.9705,1,2,-20.5674119675487,0.800000000000011,-25.7092649594355,"turn",163.109,28.4809,-10.2550796426686,13.358951501542,3.04661917666195,32,32,">60","b"
"5656",13179,2,97.6,101.2,12,3.7237,0,2,0.759058815554936,3.60000000000001,0.210849670987482,"turn",125.625,11.0937,0.077549932165185,1.2753686157329,1.95687749912265,32,32,">60","b"
"5657",13181,2,263.6,264.8,12,18.6363,0,2,2.48661437480841,1.19999999999999,2.07217864567369,"turn",129.653,10.2383,-8.00833495924192,-15.772177184701,-5.27722785065068,32,32,">60","b"
"5658",13182,2,286.8,290.8,12,17.6569,0,2,-6.14094713855527,4,-1.53523678463882,"turn",122.411,14.758,-2.48976291840132,-18.916079139128,-22.5672633592819,26,26,">60","b"
"5659",13183,2,14.6,17.8,13,5.7585,0,2,17.7003371956106,3.2,5.53135537362831,"turn",57.3658,6.80375,-5.12952737898487,-0.487451539476436,22.3424130351191,34,34,"50-60","b"
"5660",13187,2,39.6,40.4,14,35.8355,1,2,-29.7107568351806,0.799999999999997,-37.1384460439759,"turn",167.562,51.776,-9.60303592445256,15.9840882515975,-4.1236326591306,33,33,">60","b"
"5661",13188,2,477.2,480,14,4.65375,1,2,0.534113757311769,2.80000000000001,0.190754913325631,"turn",88.713,10.783,-6.304020567792,5.2605838585511,12.0987181836549,17,17,">60","b"
"5662",13189,2,491.2,493.6,14,5.15864,0,2,5.00775571119978,2.40000000000003,2.08656487966655,"turn",62.6837,12.7747,5.77078290893776,-9.84983463455722,-10.6128618322952,22,22,">60","b"
"5663",13201,2,260.4,262.4,23,8.69921,0,2,8.82323440025189,2,4.41161720012595,"turn",116.769,12.3717,-11.0664599066742,-8.93604825397406,10.953646052952,32,32,">60","b"
"5664",13204,2,474.6,475.4,24,1.9956,1,2,0.149580487061412,0.799999999999955,0.186975608826775,"turn",125.92,6.42235,-14.2722038546932,-11.5558219654224,2.86596237633218,16,16,">60","b"
"5665",13205,2,155.6,157,25,33.709,0,2,-12.7909736955809,1.40000000000001,-9.13640978255774,"turn",150.996,28.0875,-3.42342577871571,6.402723097952,-2.96482481891318,22,22,">60","b"
"5666",13210,2,87.8,89,29,24.5986,0,2,-0.148484834190921,1.2,-0.123737361825767,"turn",86.1165,15.2276,1.7234778101074,4.00513329785194,2.13317065355362,32,32,">60","b"
"5667",13212,2,194,195.8,30,17.6921,1,2,4.76166665848748,1.80000000000001,2.64537036582636,"turn",62.6423,29.8605,-3.05748500328044,0.607414927591763,8.42656658935969,29,29,">60","b"
"5668",13213,2,275.2,275.6,30,16.8545,0,2,-20.7779503700656,0.400000000000034,-51.9448759251595,"turn",171.735,25.4817,13.4315412258673,22.8977336279982,-11.3117579679347,32,32,">60","b"
"5669",13215,2,41.6,42.2,32,30.1165,0,2,-10.9207303642954,0.600000000000001,-18.2012172738257,"turn",158.189,47.2159,4.50256401495743,15.4157133635406,-0.00758101571225098,33,33,">60","b"
"5670",13216,2,124.8,127,32,11.8044,0,2,-1.13663310458835,2.2,-0.516651411176521,"turn",541.085,19.0699,5.0293758924778,1.23466603974271,-4.93134295732344,30,30,">60","b"
"5671",13227,2,256.8,259.4,2,10.7701,0,2,11.8954634763597,2.59999999999997,4.57517826013842,"turn",53.2273,17.953,-11.0896670588843,-1.38076482740066,21.6043657078433,28,28,"50-60","b"
"5672",13234,2,386.2,386.8,5,4.59237,1,2,0.85728192259799,0.600000000000023,1.42880320432993,"turn",44.4287,5.39326,-17.6011882132966,-41.8064747198859,-23.3480045839913,27,27,"40-50","b"
"5673",13236,2,238.2,240.4,6,20.0972,1,2,0.362280384373219,2.20000000000002,0.164672901987825,"turn",75.6899,32.6557,2.31609034529207,-0.903039866491522,-2.85684982741037,31,31,">60","b"
"5674",13239,2,164.8,167.6,7,19.6402,0,2,12.90197702412,2.79999999999998,4.60784893718575,"turn",93.749,34.2398,-2.37411563510184,-11.0404359163322,4.23565674288969,32,32,">60","b"
"5675",13240,2,218.4,219.6,7,12.7854,0,2,-1.3508361889724,1.19999999999999,-1.12569682414368,"turn",124.39,19.7503,-11.7866232093071,-14.9317015276546,-4.49591450731987,31,31,">60","b"
"5676",13242,2,385.2,386.4,7,7.21288,0,2,4.14525850026683,1.19999999999999,3.45438208355572,"turn",43.5489,8.92461,-13.9466040271714,-37.414928060433,-19.3230655329948,27,27,"40-50","b"
"5677",13243,2,474.8,475.2,7,6.0345,0,2,0.194947123525842,0.399999999999977,0.487367808814632,"turn",210.755,12.7239,5.9854050154153,6.29172752518378,0.501269633294318,20,20,">60","b"
"5678",13246,2,391.2,392,8,16.7219,0,2,-20.7985326480616,0.800000000000011,-25.9981658100766,"turn",67.1956,18.7989,-0.626080156334175,26.1032211446168,5.93076865288938,32,32,">60","b"
